,sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,fuel_category,devol_yield
920,digestate_pp_358,5.303999999999999,74.364,8.008000000000001,12.324,60.57264,9.4008,11.024,1.26528,0.14864,0.00336,1.74,0.20800000000000002,30.056919999999998,600,0.5,1.0,1000,Digestate_PP,Co-Pyro,14.80769231
857,digestate_pp_373,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,21.52027027
858,digestate_pp_374,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,21.50463758
915,digestate_pp_353,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,13.65131579
916,digestate_pp_354,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,10.88235294
918,digestate_pp_356,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,13.95888594
852,digestate_pp_311,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,31.1591754
853,digestate_pp_526,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,36.83492497
910,digestate_pp_345,5.406,73.87100000000001,8.162,12.561,60.09195999999999,9.30495,11.236,1.28892,0.14971,0.00329,1.7349999999999999,0.21200000000000002,29.74438,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,30.13654096
911,digestate_pp_346,4.997999999999999,75.843,7.546,11.613,62.01468,9.68835,10.388,1.1943599999999999,0.14543,0.0035700000000000003,1.755,0.196,30.99454,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,29.99311295
913,digestate_pp_351,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,27.16049383
845,digestate_pp_306,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,36.87752355
846,digestate_pp_307,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,39.23233696
847,digestate_pp_308,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,44.98316498
848,digestate_pp_371,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,37.06269484
908,digestate_pp_343,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,41.16649712
841,digestate_pp_304,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,600,5.0,1.0,1000,Digestate_PP,Co-Pyro,51.40891219
842,digestate_pp_305,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,600,5.0,1.0,1000,Digestate_PP,Co-Pyro,50.47965597
843,digestate_pp_369,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,600,5.0,1.0,1000,Digestate_PP,Co-Pyro,52.5967236
902,digestate_pp_337,5.303999999999999,74.364,8.008000000000001,12.324,60.57264,9.4008,11.024,1.26528,0.14864,0.00336,1.74,0.20800000000000002,30.056919999999998,600,5.0,1.0,1000,Digestate_PP,Co-Pyro,53.74015748
764,digestate_pp_205,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.687999999999999,1.78536,0.17218,0.00182,1.63,0.296,23.18104,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,68.60266484
765,digestate_pp_206,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.687999999999999,1.78536,0.17218,0.00182,1.63,0.296,23.18104,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,62.98476454
766,digestate_pp_207,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,66.37016764
785,digestate_pp_277,5.406,73.87100000000001,8.162,12.561,60.09195999999999,9.30495,11.236,1.28892,0.14971,0.00329,1.7349999999999999,0.21200000000000002,29.74438,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,64.8118366
787,digestate_pp_390,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,72.33459033
983,dgst_car_20,5.631189624949999,59.7469497614,15.07257698525,19.5492836284,50.57010750122812,6.952407846157389,15.039053704534588,1.8779844180683511,0.3799732776690095,0.0,1.6088119263168266,0.25191684798514413,22.675806018113775,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,27.32408834
985,dgst_car_22,5.74648480744,59.51864750368,15.0808395948,19.654028094079997,50.240279754874884,6.898091244012807,15.194526873507813,1.8911576244045354,0.3754316026619909,0.0,1.606066027522187,0.25565376692765124,22.49348441705783,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,22.79757902
1093,dgst_car_107,7.9191004627099995,55.21653315212,15.236539724450001,21.627826660719997,44.025025051309015,5.874552379579996,18.12425414910291,2.139392751822615,0.28984854525841774,0.0,1.5543224717189028,0.32607204826104585,19.05782686230788,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,34.37381043
1094,dgst_car_109,7.98415318743,55.08771871596,15.24120171685,21.68692637976,43.83892713181966,5.843905453223436,18.21197640292248,2.1468254384879217,0.28728600684511574,0.0,1.5527731598175825,0.3281805210872106,18.954955981947975,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,22.60714286
1096,dgst_car_192,7.937842474889999,55.17942107508,15.237882867549999,21.64485358248,43.97140931901256,5.865722848310915,18.14952736489241,2.1415341456629324,0.28911026525000083,0.0,1.5538761072868186,0.32667950972494714,19.028189252185147,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,34.22867514
1098,dgst_car_196,7.91594890074,55.22277373128,15.2363138683,21.62496349968,44.03404080166049,5.876037108897922,18.12000433296915,2.1390326658657215,0.28997269069036985,0.0,1.554397530104065,0.32596990061385167,19.062810572917353,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,27.06009356
1100,dgst_car_222,7.916271955999999,55.222134032,15.23633702,21.625256991999997,44.033116629582764,5.875884914646183,18.120439966305604,2.139069576979491,0.2899599649895336,0.0,1.5543898361394959,0.3259803714010476,19.06229971070299,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,30.89725036
977,dgst_car_23,5.5313083814,59.944730040799996,15.065419013,19.4585425648,50.855840215740386,6.999462802404862,14.904365913420229,1.8665723520827413,0.38390777118126285,0.0,1.6111907229009323,0.24867952181971198,22.83375284508614,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,20.93587522
979,dgst_car_25,5.55794425947,59.89198689084,15.06732786865,19.482740981040003,50.77964230836703,6.986914399595184,14.94028384409601,1.8696156702004951,0.38285853825489136,0.0,1.610556356191873,0.24954283731269644,22.79163229997425,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,21.17364447
980,dgst_car_271,5.6214664035499995,59.7662032406,15.07188017225,19.5404501836,50.597922958321774,6.956988543606679,15.025942141579062,1.8768734783136418,0.3803562920384426,0.0,1.6090434969804541,0.25160170133766824,22.691181797524358,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,21.70868347
982,dgst_car_297,5.63931023177,59.730869706440004,15.07315894715,19.55666111464,50.54687668283124,6.948582154916103,15.050004174875362,1.878912248936082,0.3796533930368878,0.0,1.6086185239213648,0.2521800510851778,22.66296452721196,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,16.22980251
1091,dgst_car_113,7.85027441845,55.3528193434,15.23160731775,21.5652989204,44.22191739822605,5.906976950863189,18.031443651926054,2.1315289394519725,0.2925597212008706,0.0,1.5559616499385978,0.32384127553508807,19.166664667260562,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,26.12646725
971,dgst_car_26,5.59458539966,59.81943177752,15.069953749700002,19.51602907312,50.67482210311926,6.9696524274048315,14.989693663804875,1.8738021530152285,0.3814151808913344,0.0,1.6096837016671215,0.2507304408872252,22.733689971425214,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,26.15332429
974,dgst_car_236,5.6664962053400005,59.67703728248001,15.075107225300002,19.58135928688,50.46910510381674,6.9357745971463505,15.08666389795544,1.8820184189559677,0.37858249090517865,0.0,1.6079710560008085,0.25306119613747036,22.61997409066031,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,23.7199582
976,dgst_car_298,5.60517150458,59.79846965576,15.0707124011,19.525646438560003,50.64453817405115,6.964665217733254,15.003968807340364,1.8750116826885064,0.3809981760599226,0.0,1.6094315803545745,0.25107355510196133,22.71694967442167,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,24.76290832
1088,dgst_car_117,7.911724475679999,55.231138744960006,15.236011125600001,21.621125653759997,44.0461257176742,5.878027273710693,18.114307783148213,2.138549998491723,0.2901390980397462,0.0,1.5544981400639069,0.3258329795935021,19.069490851519163,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,31.99306759
1089,dgst_car_118,7.873218951639999,55.30738562608,15.2332516338,21.586143788479998,44.156279411367045,5.89616757397719,18.062383880378096,2.134150497989559,0.2916558966811794,0.0,1.5554151972189842,0.32458494807068705,19.130381416422694,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,32.33404711
968,dgst_car_29,5.6409416436,59.727639259200004,15.073275862000001,19.5581432352,50.54220966313759,6.947813582063444,15.052204099986131,1.8790986480916385,0.37958912892650215,0.0,1.6085796698107178,0.25223292800196556,22.660384700280748,600,2.0,1.0,1000,Digestate_SCP,Co-Pyro,24.188589
1082,dgst_car_124,7.925749253419999,55.20336752024,15.2370162089,21.63386701744,44.00600469322906,5.871420074205754,18.133219905860468,2.1401524183586953,0.2895866379875123,0.0,1.5541641224626537,0.3262875472213005,19.047312822248674,600,2.0,1.0,1000,Digestate_SCP,Co-Pyro,39.92395437
1084,dgst_car_127,7.9393002325,55.17653449,15.2379873375,21.64617794,43.96723907619017,5.865036085530237,18.151493120879145,2.141700703721734,0.2890528416772145,0.0,1.5538413889683451,0.32672675820410074,19.02588403269838,600,2.0,1.0,1000,Digestate_SCP,Co-Pyro,25.95870206
1086,dgst_car_301,7.922644601489999,55.20951521028,15.23679371455,21.63104647368,44.014886246882625,5.872882703780011,18.12903334694542,2.139797692171593,0.2897089355525228,0.0,1.5542380636266144,0.32618692001072197,19.0522223518437,600,2.0,1.0,1000,Digestate_SCP,Co-Pyro,42.57285004
964,dgst_car_37,5.70693527198,59.59696168856,15.078005284100001,19.61809775536,50.35342007755247,6.916723387491745,15.141195142930794,1.8866388389716748,0.37698952670407704,0.0,1.6070079491133828,0.2543718971648739,22.556025925474376,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,45.42349727
967,dgst_car_300,5.68880577504,59.632860890879996,15.076706036800001,19.60162729728,50.40528357253203,6.925264357297284,15.11674789127397,1.884567428884939,0.37770367868652743,0.0,1.6074397257298887,0.25378428839345724,22.584694936937424,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,45.51460362
1079,dgst_car_130,7.9603082571999995,55.1349353584,15.239492874000002,21.6652635104,43.90714090649661,5.855139015289922,18.17982200768463,2.1441010038740216,0.2882252995486863,0.0,1.5533410566174553,0.32740766510541813,18.99266307224186,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,50.17946877
1080,dgst_car_131,7.88997038906,55.27421519432001,15.2344521227,21.601362293919998,44.10835816493599,5.88827582046207,18.084972847274177,2.136064456030091,0.290996028827042,0.0,1.555016240811382,0.3251278915177339,19.103891594173025,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,51.68260716
1081,dgst_car_217,7.9317357618,55.191513309600005,15.237445231000002,21.6393056976,43.98887894239665,5.86859977602079,18.141292588593803,2.1408364149353076,0.2893508191536151,0.0,1.554021546287399,0.32648158045045683,19.037846079848823,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,48.98684678
948,dgst_car_5,5.69894884674,59.61277604327999,15.0774329383,19.610842171679998,50.376267039424064,6.920485864578383,15.13042561367541,1.8857263392010608,0.37730412569359745,0.0,1.6071981558069008,0.25411304312502825,22.568655228841816,600,10.0,1.0,1000,Digestate_SCP,Co-Pyro,59.07681709
951,dgst_car_232,5.713063245149999,59.584827355799995,15.07844444425,19.6236649548,50.33588963493792,6.913836443966098,15.149458588007565,1.88733899879837,0.37674813532944357,0.0,1.6068620037774397,0.25457051551581955,22.546335478263543,600,10.0,1.0,1000,Digestate_SCP,Co-Pyro,57.33482643
1061,dgst_car_96,7.953579015589999,55.14826029548,15.23901062405,21.65915006488,43.9263914124324,5.858309221810014,18.170747764552363,2.143332145312023,0.28849037591854226,0.0,1.5535013219123848,0.3271895585904881,19.003304333027703,600,10.0,1.0,1000,Digestate_SCP,Co-Pyro,51.59954836
1062,dgst_car_97,7.864326796199999,55.3249934664,15.232614379000001,21.5780653584,44.181717417757746,5.900356748744178,18.05039299268095,2.1331345127952543,0.2920061739368997,0.0,1.5556269750086291,0.324296737727585,19.144442992818565,600,10.0,1.0,1000,Digestate_SCP,Co-Pyro,55.93466425
1462,htc_21,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,0.5,1.0,1000,HTC-MSW,Mix,33.54783355
1464,htc_24,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,0.5,1.0,1000,HTC-MSW,Mix,30.52064632
1465,htc_26,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,1.0,1.0,1000,HTC-MSW,Mix,41.66358595
1467,htc_32,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,1.0,1.0,1000,HTC-MSW,Mix,35.63730955
1468,htc_138,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,1.0,1.0,1000,HTC-MSW,Mix,54.99792617
1448,htc_11,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,2.0,1.0,1000,HTC-MSW,Mix,46.64668415
1469,htc_33,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,2.0,1.0,1000,HTC-MSW,Mix,40.47143428
1470,htc_35,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,2.0,1.0,1000,HTC-MSW,Mix,43.41111874
1472,htc_39,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,5.0,1.0,1000,HTC-MSW,Mix,46.7282216
1473,htc_40,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,5.0,1.0,1000,HTC-MSW,Mix,44.06887755
1474,htc_41,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,5.0,1.0,1000,HTC-MSW,Mix,42.94158554
1478,htc_45,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,1000,HTC-MSW,Mix,53.74432678
1541,htc_126,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,10,HTC-MSW,Mix,56.50015513
1542,htc_127,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,10,HTC-MSW,Mix,54.79641132
1543,htc_128,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,50,HTC-MSW,Mix,54.87437186
1544,htc_129,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,50,HTC-MSW,Mix,55.47394194
1545,htc_130,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,50,HTC-MSW,Mix,57.50577367
1548,htc_133,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,100,HTC-MSW,Mix,55.19031142
1550,htc_134,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,500,HTC-MSW,Mix,55.8477237
1554,htc_138,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,1000,HTC-MSW,Mix,54.99792617
1557,htc_142,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,1000,HTC-MSW,Mix,53.74432678
1631,hc_26,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,0.5,1.0,1000,Hemicellulose,Biomass,62.52078484
1632,hc_28,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,0.5,1.0,1000,Hemicellulose,Biomass,63.29025498
1618,hc_8,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,1.0,1.0,1000,Hemicellulose,Biomass,79.83641536
1619,hc_9,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,1.0,1.0,1000,Hemicellulose,Biomass,79.66991748
1634,hc_30,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,2.0,1.0,1000,Hemicellulose,Biomass,83.02373581
1635,hc_31,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,2.0,1.0,1000,Hemicellulose,Biomass,73.73428474
1645,hc_42,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,2.0,1.0,1000,Hemicellulose,Biomass,65.30753283
1638,hc_34,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,5.0,1.0,1000,Hemicellulose,Biomass,81.57711096
1647,hc_45,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,5.0,1.0,1000,Hemicellulose,Biomass,73.02100162
1640,hc_36,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,10.0,1.0,1000,Hemicellulose,Biomass,87.75216138
1650,hc_49,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,10.0,1.0,1000,Hemicellulose,Biomass,83.77253814
1643,hc_39,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,20.0,1.0,1000,Hemicellulose,Biomass,90.17857143
1644,hc_41,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,20.0,1.0,1000,Hemicellulose,Biomass,93.13123561
1677,lig_25,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,0.5,1.0,1000,Lignin,Biomass,23.97431324
1693,lig_42,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,0.5,1.0,1000,Lignin,Biomass,13.98031897
1662,lig_7,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,1.0,1.0,1000,Lignin,Biomass,45.14075067
1663,lig_8,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,1.0,1.0,1000,Lignin,Biomass,46.55297533
1666,lig_11,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,1.0,1.0,1000,Lignin,Biomass,26.03670972
1699,lig_48,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,1.0,1.0,1000,Lignin,Biomass,29.62093257
1681,lig_29,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,2.0,1.0,1000,Lignin,Biomass,33.63860514
1694,lig_43,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,2.0,1.0,1000,Lignin,Biomass,31.45390071
1684,lig_32,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,5.0,1.0,1000,Lignin,Biomass,50.12363123
1685,lig_33,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,5.0,1.0,1000,Lignin,Biomass,46.4344942
1695,lig_44,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,5.0,1.0,1000,Lignin,Biomass,43.12668464
1688,lig_37,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,10.0,1.0,1000,Lignin,Biomass,41.07458466
1696,lig_45,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,10.0,1.0,1000,Lignin,Biomass,36.83864607
1691,lig_40,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,20.0,1.0,1000,Lignin,Biomass,45.6078707
1692,lig_41,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,600,20.0,1.0,1000,Lignin,Biomass,49.10242872
2,brown_coal_3,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,600,0.5,1.0,1000,Lignite,Coal,4.827940421
3,brown_coal_4,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,600,0.5,1.0,1000,Lignite,Coal,4.509894156
